Date,Open,High,Low,Close
30.05.2012,1.23658,1.24281,1.23363,1.23648
31.05.2012,1.23648,1.24481,1.22913,1.24328
01.06.2012,1.24328,1.24328,1.24328,1.24328
02.06.2012,1.24328,1.24328,1.24328,1.24328
03.06.2012,1.24128,1.25079,1.23856,1.24993
04.06.2012,1.24992,1.25417,1.24098,1.24517
05.06.2012,1.24518,1.25851,1.24405,1.25811
06.06.2012,1.25811,1.26249,1.25398,1.25599
07.06.2012,1.25599,1.25742,1.24353,1.25159
08.06.2012,1.25159,1.25159,1.25159,1.25159
09.06.2012,1.25159,1.25159,1.25159,1.25159
10.06.2012,1.26385,1.26676,1.248,1.24825
11.06.2012,1.24822,1.25287,1.24425,1.2503
12.06.2012,1.25026,1.26098,1.24735,1.25566
13.06.2012,1.25562,1.26362,1.25415,1.26316
14.06.2012,1.26318,1.26642,1.2592,1.26381
15.06.2012,1.26381,1.26381,1.26381,1.26381
16.06.2012,1.26381,1.26381,1.26381,1.26381
17.06.2012,1.26918,1.27474,1.25592,1.2576
18.06.2012,1.2576,1.27302,1.25687,1.26846
19.06.2012,1.26844,1.27408,1.26383,1.27068
20.06.2012,1.27059,1.27071,1.25313,1.25396
21.06.2012,1.25397,1.2583,1.25188,1.25669
22.06.2012,1.25669,1.25669,1.25669,1.25669
23.06.2012,1.25669,1.25669,1.25669,1.25669
24.06.2012,1.25432,1.25577,1.24709,1.2503
25.06.2012,1.2503,1.253,1.24416,1.2492
26.06.2012,1.24923,1.25079,1.2445,1.24688
27.06.2012,1.24676,1.25239,1.24071,1.2443
28.06.2012,1.2443,1.26924,1.24323,1.26627
29.06.2012,1.26627,1.26627,1.26627,1.26627
30.06.2012,1.26627,1.26627,1.26627,1.26627
01.07.2012,1.2675,1.26777,1.25679,1.25748
02.07.2012,1.2575,1.26269,1.25586,1.26067
03.07.2012,1.26067,1.26073,1.25082,1.25261
04.07.2012,1.25264,1.25381,1.23638,1.23904
05.07.2012,1.23905,1.24008,1.22596,1.2285
06.07.2012,1.2285,1.2285,1.2285,1.2285
07.07.2012,1.2285,1.2285,1.2285,1.2285
08.07.2012,1.22584,1.23227,1.22558,1.23119
09.07.2012,1.23114,1.23336,1.2235,1.22491
10.07.2012,1.2249,1.22963,1.2212,1.22379
11.07.2012,1.22379,1.22479,1.2167,1.22025
12.07.2012,1.22024,1.22546,1.2162,1.22483
13.07.2012,1.22483,1.22483,1.22483,1.22483
14.07.2012,1.22483,1.22483,1.22483,1.22483
15.07.2012,1.22646,1.22894,1.21755,1.22719
16.07.2012,1.22713,1.23149,1.21885,1.22936
17.07.2012,1.22936,1.23062,1.22165,1.22829
18.07.2012,1.22829,1.23209,1.22288,1.228
19.07.2012,1.22791,1.22825,1.21443,1.21563
20.07.2012,1.21563,1.21563,1.21563,1.21563
21.07.2012,1.21563,1.21563,1.21563,1.21563
22.07.2012,1.21143,1.21442,1.20684,1.21158
23.07.2012,1.21159,1.21372,1.20419,1.2059
24.07.2012,1.20584,1.21674,1.20531,1.21574
25.07.2012,1.21569,1.23284,1.21172,1.22817
26.07.2012,1.22818,1.23899,1.22416,1.23182
27.07.2012,1.23182,1.23182,1.23182,1.23182
28.07.2012,1.23182,1.23182,1.23182,1.23182
29.07.2012,1.22946,1.23102,1.22246,1.226
30.07.2012,1.226,1.23291,1.2248,1.23024
31.07.2012,1.23033,1.23362,1.2218,1.22242
01.08.2012,1.22243,1.23888,1.21339,1.21794
02.08.2012,1.21794,1.23919,1.21664,1.23852
03.08.2012,1.23852,1.23852,1.23852,1.23852
04.08.2012,1.23852,1.23852,1.23852,1.23852
05.08.2012,1.23925,1.24429,1.23413,1.23993
06.08.2012,1.23997,1.24417,1.23757,1.2398
07.08.2012,1.2398,1.2402,1.23267,1.23646
08.08.2012,1.23642,1.23866,1.22668,1.23053
09.08.2012,1.23053,1.23162,1.22412,1.22894
10.08.2012,1.22894,1.22894,1.22894,1.22894
11.08.2012,1.22894,1.22894,1.22894,1.22894
12.08.2012,1.22894,1.23732,1.226,1.23313
13.08.2012,1.23312,1.23851,1.23165,1.2321
14.08.2012,1.2321,1.23432,1.22635,1.22895
15.08.2012,1.22896,1.2372,1.2256,1.2355
16.08.2012,1.23548,1.23818,1.22894,1.23308
17.08.2012,1.23308,1.23308,1.23308,1.23308
18.08.2012,1.23308,1.23308,1.23308,1.23308
19.08.2012,1.2348,1.23685,1.22948,1.23453
20.08.2012,1.2345,1.24872,1.23417,1.24718
21.08.2012,1.2471,1.25379,1.2431,1.25285
22.08.2012,1.25286,1.25885,1.25233,1.25629
23.08.2012,1.25624,1.25678,1.24843,1.25107
24.08.2012,1.25107,1.25107,1.25107,1.25107
25.08.2012,1.25107,1.25107,1.25107,1.25107
26.08.2012,1.25096,1.25351,1.24898,1.24985
27.08.2012,1.24985,1.25759,1.2465,1.25642
28.08.2012,1.25642,1.25729,1.25183,1.25298
29.08.2012,1.25296,1.25635,1.2488,1.2506
30.08.2012,1.25058,1.26372,1.24933,1.25738
31.08.2012,1.25738,1.25758,1.25738,1.25758
01.09.2012,1.25758,1.25758,1.25758,1.25758
02.09.2012,1.25666,1.26091,1.25599,1.25919
03.09.2012,1.25919,1.26275,1.25553,1.25651
04.09.2012,1.25651,1.2624,1.25015,1.25996
05.09.2012,1.25994,1.26469,1.25611,1.26301
06.09.2012,1.26302,1.28171,1.26263,1.28152
07.09.2012,1.28152,1.28152,1.28152,1.28152
08.09.2012,1.28152,1.28152,1.28152,1.28152
09.09.2012,1.28067,1.28107,1.27553,1.27575
10.09.2012,1.27576,1.28707,1.27546,1.28543
11.09.2012,1.28544,1.29361,1.28399,1.28989
12.09.2012,1.2899,1.30014,1.28742,1.29884
13.09.2012,1.29882,1.3167,1.29797,1.31299
14.09.2012,1.31299,1.31299,1.31299,1.31299
15.09.2012,1.31299,1.31299,1.31299,1.31299
16.09.2012,1.31175,1.31694,1.30834,1.31167
17.09.2012,1.31164,1.31194,1.3029,1.30474
18.09.2012,1.30467,1.30846,1.2993,1.30482
19.09.2012,1.3048,1.30587,1.2921,1.29683
20.09.2012,1.29685,1.30476,1.2955,1.29792
21.09.2012,1.29792,1.29792,1.29792,1.29792
22.09.2012,1.29792,1.29792,1.29792,1.29792
23.09.2012,1.29749,1.29878,1.28904,1.29301
24.09.2012,1.293,1.29706,1.28871,1.28995
25.09.2012,1.28992,1.29126,1.2835,1.28728
26.09.2012,1.28728,1.29282,1.28307,1.29132
27.09.2012,1.2913,1.29596,1.28387,1.28591
28.09.2012,1.28591,1.28591,1.28591,1.28591
29.09.2012,1.28591,1.28591,1.28591,1.28591
30.09.2012,1.28444,1.29381,1.28038,1.28877
01.10.2012,1.28877,1.29676,1.28799,1.29191
02.10.2012,1.29189,1.29367,1.28772,1.29049
03.10.2012,1.2905,1.30312,1.29008,1.30174
04.10.2012,1.30174,1.30714,1.29938,1.30344
05.10.2012,1.30344,1.30344,1.30344,1.30344
06.10.2012,1.30344,1.30344,1.30344,1.30344
07.10.2012,1.30227,1.30256,1.29371,1.29675
08.10.2012,1.29675,1.29906,1.28592,1.2885
09.10.2012,1.2885,1.29127,1.28352,1.28748
10.10.2012,1.28748,1.29511,1.28258,1.29269
11.10.2012,1.29267,1.29906,1.29219,1.29522
12.10.2012,1.29522,1.29522,1.29522,1.29522
13.10.2012,1.29522,1.29522,1.29522,1.29522
14.10.2012,1.29527,1.29786,1.28905,1.29484
15.10.2012,1.29482,1.30606,1.2942,1.30531
16.10.2012,1.30532,1.31386,1.30525,1.31185
17.10.2012,1.31192,1.31285,1.3055,1.30663
18.10.2012,1.30662,1.30767,1.30129,1.30188
19.10.2012,1.30188,1.30188,1.30188,1.30188
20.10.2012,1.30188,1.30188,1.30188,1.30188
21.10.2012,1.30189,1.3083,1.30152,1.30594
22.10.2012,1.30592,1.30752,1.29518,1.29863
23.10.2012,1.29863,1.29966,1.292,1.29726
24.10.2012,1.29727,1.3023,1.29269,1.29333
25.10.2012,1.29333,1.29559,1.28832,1.29403
26.10.2012,1.29403,1.29403,1.29403,1.29403
27.10.2012,1.29403,1.29403,1.29403,1.29403
28.10.2012,1.29396,1.29453,1.2885,1.29032
29.10.2012,1.29034,1.29832,1.28857,1.29594
30.10.2012,1.29594,1.30202,1.29458,1.29597
31.10.2012,1.29596,1.29823,1.29241,1.29422
01.11.2012,1.29422,1.29506,1.28211,1.28349
02.11.2012,1.28349,1.28349,1.28349,1.28349
03.11.2012,1.28349,1.28349,1.28349,1.28349
04.11.2012,1.28181,1.28425,1.27674,1.27957
05.11.2012,1.27958,1.28262,1.2763,1.28137
06.11.2012,1.28137,1.28761,1.27362,1.27708
07.11.2012,1.27708,1.27801,1.2717,1.27468
08.11.2012,1.27463,1.27897,1.26895,1.27109
09.11.2012,1.27109,1.27109,1.27109,1.27109
10.11.2012,1.27109,1.27109,1.27109,1.27109
11.11.2012,1.27094,1.27388,1.26975,1.27091
12.11.2012,1.27093,1.27264,1.26612,1.27039
13.11.2012,1.27038,1.27741,1.27,1.27348
14.11.2012,1.2735,1.28015,1.2717,1.27805
15.11.2012,1.27804,1.27841,1.269,1.27428
16.11.2012,1.27428,1.27428,1.27428,1.27428
17.11.2012,1.27428,1.27428,1.27428,1.27428
18.11.2012,1.27464,1.28196,1.27401,1.28129
19.11.2012,1.2813,1.28283,1.27643,1.28166
20.11.2012,1.28168,1.28312,1.2736,1.28289
21.11.2012,1.28286,1.28984,1.28259,1.28848
22.11.2012,1.28842,1.29904,1.28681,1.29736
23.11.2012,1.29736,1.29736,1.29736,1.29736
24.11.2012,1.29736,1.29736,1.29736,1.29736
25.11.2012,1.2966,1.29843,1.2944,1.29716
26.11.2012,1.29716,1.30083,1.2915,1.29422
27.11.2012,1.29423,1.29543,1.288,1.29521
28.11.2012,1.2952,1.30122,1.29388,1.29787
29.11.2012,1.29787,1.30274,1.2968,1.2986
30.11.2012,1.2986,1.2986,1.29854,1.29854
01.12.2012,1.29854,1.29854,1.29854,1.29854
02.12.2012,1.29819,1.30756,1.29819,1.30528
03.12.2012,1.30528,1.31079,1.30456,1.30939
04.12.2012,1.30939,1.31261,1.30597,1.30673
05.12.2012,1.30676,1.30863,1.295,1.2967
06.12.2012,1.29668,1.29722,1.28789,1.29253
07.12.2012,1.29253,1.29253,1.29253,1.29253
08.12.2012,1.29253,1.29253,1.29253,1.29253
09.12.2012,1.28887,1.29463,1.28856,1.29403
10.12.2012,1.29404,1.30144,1.29286,1.3005
11.12.2012,1.30047,1.30965,1.29959,1.30737
12.12.2012,1.30735,1.31,1.30411,1.30771
13.12.2012,1.30768,1.31726,1.30663,1.31626
14.12.2012,1.31626,1.31626,1.31626,1.31626
15.12.2012,1.31626,1.31626,1.31626,1.31626
16.12.2012,1.31647,1.31872,1.31439,1.31635
17.12.2012,1.31635,1.32376,1.31559,1.32282
18.12.2012,1.32282,1.3308,1.32224,1.32269
19.12.2012,1.32263,1.32946,1.3188,1.32439
20.12.2012,1.32438,1.32521,1.31585,1.31867
21.12.2012,1.31867,1.31867,1.31867,1.31867
22.12.2012,1.31867,1.31867,1.31867,1.31867
23.12.2012,1.31719,1.32335,1.31712,1.31861
24.12.2012,1.31852,1.32025,1.31704,1.31785
25.12.2012,1.31771,1.32533,1.31708,1.3224
26.12.2012,1.32239,1.32834,1.32011,1.32355
27.12.2012,1.32353,1.32564,1.31655,1.3214
28.12.2012,1.3214,1.3214,1.3214,1.3214
29.12.2012,1.3214,1.3214,1.3214,1.3214
30.12.2012,1.32091,1.32344,1.31738,1.31938
31.12.2012,1.31935,1.32005,1.31903,1.31954
01.01.2013,1.31936,1.32991,1.3157,1.31857
02.01.2013,1.3186,1.31894,1.30467,1.30484
03.01.2013,1.30486,1.30892,1.29971,1.30678
04.01.2013,1.30678,1.30678,1.30678,1.30678
05.01.2013,1.30678,1.30678,1.30678,1.30678
06.01.2013,1.30745,1.31192,1.30165,1.31157
07.01.2013,1.31159,1.31393,1.30566,1.30809
08.01.2013,1.30807,1.30956,1.30362,1.30639
09.01.2013,1.30634,1.32724,1.30385,1.32716
10.01.2013,1.3272,1.33653,1.32479,1.33424
11.01.2013,1.33424,1.33424,1.33424,1.33424
12.01.2013,1.33424,1.33424,1.33424,1.33424
13.01.2013,1.33605,1.34037,1.33356,1.33789
14.01.2013,1.33791,1.33933,1.3272,1.3305
15.01.2013,1.33048,1.33246,1.32565,1.32888
16.01.2013,1.32887,1.33873,1.32696,1.33736
17.01.2013,1.33737,1.3398,1.32803,1.3318
18.01.2013,1.3318,1.3318,1.3318,1.3318
19.01.2013,1.3318,1.3318,1.3318,1.3318
20.01.2013,1.33107,1.33319,1.32998,1.33123
21.01.2013,1.33123,1.33712,1.32668,1.33215
22.01.2013,1.33211,1.33542,1.32655,1.33174
23.01.2013,1.33175,1.33925,1.32859,1.33766
24.01.2013,1.33764,1.34788,1.33497,1.34587
25.01.2013,1.34587,1.34587,1.34587,1.34587
26.01.2013,1.34587,1.34587,1.34587,1.34587
27.01.2013,1.34651,1.34765,1.34244,1.34554
28.01.2013,1.34554,1.34968,1.3414,1.34913
29.01.2013,1.34912,1.3587,1.34817,1.35667
30.01.2013,1.35667,1.35928,1.35408,1.35776
31.01.2013,1.35772,1.37108,1.35732,1.36391
01.02.2013,1.36391,1.36391,1.36391,1.36391
02.02.2013,1.36391,1.36391,1.36391,1.36391
03.02.2013,1.36521,1.36571,1.3505,1.35129
04.02.2013,1.35134,1.35972,1.34577,1.35831
05.02.2013,1.35829,1.35957,1.34951,1.35213
06.02.2013,1.35213,1.35769,1.33706,1.33964
07.02.2013,1.33964,1.34288,1.33531,1.33662
08.02.2013,1.33662,1.33662,1.33662,1.33662
09.02.2013,1.33662,1.33662,1.33662,1.33662
10.02.2013,1.33673,1.34273,1.3357,1.3406
11.02.2013,1.34062,1.34753,1.33635,1.34534
12.02.2013,1.34532,1.35196,1.34262,1.34508
13.02.2013,1.34507,1.34551,1.3315,1.33629
14.02.2013,1.33629,1.33929,1.3306,1.33618
15.02.2013,1.33618,1.33618,1.33618,1.33618
16.02.2013,1.33618,1.33618,1.33618,1.33618
17.02.2013,1.33503,1.33787,1.3321,1.33509
18.02.2013,1.33507,1.33957,1.33285,1.3388
19.02.2013,1.33877,1.34341,1.3271,1.328
20.02.2013,1.328,1.32891,1.31606,1.31887
21.02.2013,1.31888,1.32442,1.3145,1.31902
22.02.2013,1.31902,1.31902,1.31902,1.31902
23.02.2013,1.31902,1.31902,1.31902,1.31902
24.02.2013,1.32154,1.33171,1.30471,1.30617
25.02.2013,1.30619,1.31187,1.3018,1.30606
26.02.2013,1.30607,1.31463,1.3041,1.31375
27.02.2013,1.31375,1.31615,1.30531,1.30558
28.02.2013,1.3056,1.3101,1.29664,1.30178
01.03.2013,1.30178,1.30178,1.30178,1.30178
02.03.2013,1.30178,1.30178,1.30178,1.30178
03.03.2013,1.30121,1.30307,1.29819,1.30261
04.03.2013,1.30257,1.3075,1.3011,1.30512
05.03.2013,1.30509,1.307,1.29646,1.29665
06.03.2013,1.29665,1.31181,1.29659,1.31064
07.03.2013,1.31066,1.31343,1.29548,1.30042
08.03.2013,1.30042,1.30042,1.30042,1.30042
09.03.2013,1.30042,1.30042,1.30042,1.30042
10.03.2013,1.29857,1.30529,1.29793,1.30456
11.03.2013,1.30449,1.30742,1.29913,1.30335
12.03.2013,1.30335,1.30646,1.29234,1.29605
13.03.2013,1.29605,1.30299,1.29112,1.30042
14.03.2013,1.30041,1.31058,1.29992,1.30743
15.03.2013,1.30743,1.30743,1.30743,1.30743
16.03.2013,1.30743,1.30743,1.30743,1.30743
17.03.2013,1.29052,1.2994,1.28817,1.29555
18.03.2013,1.29555,1.29694,1.28466,1.28806
19.03.2013,1.28809,1.29738,1.28566,1.29323
20.03.2013,1.29324,1.29551,1.28799,1.28989
21.03.2013,1.28988,1.30074,1.2888,1.29881
22.03.2013,1.29881,1.29881,1.29881,1.29881
23.03.2013,1.29881,1.29881,1.29881,1.29881
24.03.2013,1.29475,1.30479,1.28342,1.28524
25.03.2013,1.28524,1.28887,1.28313,1.28605
26.03.2013,1.28605,1.28665,1.27539,1.27802
27.03.2013,1.278,1.28437,1.27556,1.28167
28.03.2013,1.28162,1.28368,1.27944,1.28184
29.03.2013,1.28184,1.28184,1.28184,1.28184
30.03.2013,1.28184,1.28184,1.28184,1.28184
31.03.2013,1.28029,1.28666,1.27713,1.28481
01.04.2013,1.28481,1.28777,1.28096,1.28187
02.04.2013,1.28186,1.28639,1.27898,1.28482
03.04.2013,1.28481,1.29487,1.27468,1.2936
04.04.2013,1.2936,1.30389,1.29006,1.29943
05.04.2013,1.29943,1.29943,1.29943,1.29943
06.04.2013,1.29943,1.29943,1.29943,1.29943
07.04.2013,1.29732,1.30365,1.29685,1.30082
08.04.2013,1.30081,1.31025,1.30056,1.30822
09.04.2013,1.30822,1.31217,1.30523,1.30699
10.04.2013,1.30698,1.3138,1.30436,1.31008
11.04.2013,1.31007,1.31262,1.30384,1.31113
12.04.2013,1.31113,1.31113,1.31113,1.31113
13.04.2013,1.31113,1.31113,1.31113,1.31113
14.04.2013,1.31141,1.31147,1.3022,1.30333
15.04.2013,1.30347,1.32015,1.30292,1.3177
16.04.2013,1.31769,1.31995,1.30011,1.30304
17.04.2013,1.30305,1.3096,1.30208,1.30497
18.04.2013,1.30494,1.31271,1.30458,1.3051
19.04.2013,1.3051,1.3051,1.3051,1.3051
20.04.2013,1.3051,1.3051,1.3051,1.3051
21.04.2013,1.3076,1.30836,1.30154,1.30662
22.04.2013,1.30662,1.30824,1.2973,1.29981
23.04.2013,1.29991,1.3033,1.29611,1.3016
24.04.2013,1.3016,1.30933,1.29894,1.30111
25.04.2013,1.30111,1.30475,1.29912,1.30274
26.04.2013,1.30274,1.30274,1.30274,1.30274
27.04.2013,1.30274,1.30274,1.30274,1.30274
28.04.2013,1.30504,1.31158,1.30318,1.30969
29.04.2013,1.30971,1.31858,1.30557,1.31668
30.04.2013,1.31666,1.32427,1.31606,1.31795
01.05.2013,1.31795,1.32148,1.30384,1.30646
02.05.2013,1.30646,1.31565,1.30351,1.31131
03.05.2013,1.31131,1.31131,1.31131,1.31131
04.05.2013,1.31131,1.31131,1.31131,1.31131
05.05.2013,1.31188,1.31396,1.30534,1.30757
06.05.2013,1.30757,1.31315,1.30677,1.30787
07.05.2013,1.30787,1.31944,1.30726,1.31522
08.05.2013,1.3153,1.3177,1.30098,1.30423
09.05.2013,1.30423,1.30506,1.2935,1.29899
10.05.2013,1.29899,1.29899,1.29899,1.29899
11.05.2013,1.29899,1.29899,1.29899,1.29899
12.05.2013,1.29724,1.2997,1.29415,1.29747
13.05.2013,1.29748,1.30289,1.29181,1.29189
14.05.2013,1.29187,1.29424,1.2843,1.28862
15.05.2013,1.28862,1.29297,1.28463,1.28812
16.05.2013,1.28812,1.28895,1.2796,1.28381
17.05.2013,1.28381,1.28381,1.28381,1.28381
18.05.2013,1.28381,1.28381,1.28381,1.28381
19.05.2013,1.28421,1.29006,1.28192,1.28809
20.05.2013,1.28811,1.29327,1.2841,1.29057
21.05.2013,1.29057,1.29978,1.28335,1.2858
22.05.2013,1.28577,1.29539,1.28214,1.29328
23.05.2013,1.29327,1.29928,1.29043,1.29323
24.05.2013,1.29323,1.29323,1.29323,1.29323
25.05.2013,1.29323,1.29323,1.29323,1.29323
26.05.2013,1.29347,1.29485,1.29159,1.29292
27.05.2013,1.29293,1.29468,1.28494,1.28547
28.05.2013,1.28547,1.2975,1.2838,1.29403
29.05.2013,1.29403,1.30614,1.29333,1.30481
30.05.2013,1.30485,1.30594,1.2944,1.29953
31.05.2013,1.29953,1.29953,1.29953,1.29953
01.06.2013,1.29953,1.29953,1.29953,1.29953
02.06.2013,1.29933,1.31074,1.29556,1.30757
03.06.2013,1.30757,1.31012,1.30418,1.30805
04.06.2013,1.30809,1.31142,1.30529,1.30927
05.06.2013,1.30929,1.33054,1.30749,1.32457
06.06.2013,1.32454,1.32846,1.31918,1.32187
07.06.2013,1.32187,1.32187,1.32187,1.32187
08.06.2013,1.32187,1.32187,1.32187,1.32187
09.06.2013,1.31906,1.32689,1.31775,1.32568
10.06.2013,1.32563,1.33173,1.3232,1.33129
11.06.2013,1.33122,1.33591,1.32655,1.33365
12.06.2013,1.33375,1.33902,1.32785,1.33759
13.06.2013,1.33761,1.33762,1.32948,1.33467
14.06.2013,1.33467,1.33467,1.33467,1.33467
15.06.2013,1.33467,1.33467,1.33467,1.33467
16.06.2013,1.33476,1.33815,1.33184,1.33666
17.06.2013,1.33666,1.34155,1.33255,1.3392
18.06.2013,1.3391,1.34155,1.3262,1.32937
19.06.2013,1.32946,1.33011,1.31612,1.32202
20.06.2013,1.32204,1.32541,1.30985,1.31215
21.06.2013,1.31215,1.31215,1.31215,1.31215
22.06.2013,1.31215,1.31215,1.31215,1.31215
23.06.2013,1.30912,1.31438,1.3059,1.31193
24.06.2013,1.31198,1.31506,1.3065,1.30812
25.06.2013,1.30806,1.3087,1.29849,1.30119
26.06.2013,1.30119,1.30546,1.3,1.30385
27.06.2013,1.30382,1.31029,1.29913,1.30096
28.06.2013,1.30096,1.30096,1.30096,1.30096
29.06.2013,1.30096,1.30096,1.30096,1.30096
30.06.2013,1.30146,1.30667,1.30055,1.30637
01.07.2013,1.30632,1.30779,1.29634,1.2978
02.07.2013,1.29784,1.30288,1.29229,1.30092
03.07.2013,1.30106,1.30233,1.2883,1.29134
04.07.2013,1.29134,1.29167,1.28063,1.28303
05.07.2013,1.28303,1.28303,1.28303,1.28303
06.07.2013,1.28303,1.28303,1.28303,1.28303
07.07.2013,1.28106,1.28819,1.28106,1.28704
08.07.2013,1.28705,1.2898,1.27552,1.2781
09.07.2013,1.2781,1.29836,1.27648,1.29779
10.07.2013,1.29774,1.3206,1.29633,1.30964
11.07.2013,1.30968,1.31001,1.2999,1.30679
12.07.2013,1.30679,1.30679,1.30679,1.30679
13.07.2013,1.30679,1.30679,1.30679,1.30679
14.07.2013,1.30763,1.308,1.2993,1.30617
15.07.2013,1.30617,1.31745,1.30528,1.31621
16.07.2013,1.3162,1.31768,1.30829,1.31248
17.07.2013,1.31252,1.31272,1.3066,1.3109
18.07.2013,1.31091,1.31532,1.30893,1.31427
19.07.2013,1.31427,1.31427,1.31427,1.31427
20.07.2013,1.31427,1.31427,1.31427,1.31427
21.07.2013,1.31384,1.32179,1.31357,1.31851
22.07.2013,1.31854,1.32386,1.31631,1.3223
23.07.2013,1.3223,1.3256,1.31767,1.32007
24.07.2013,1.32006,1.32958,1.31655,1.32767
25.07.2013,1.32767,1.32968,1.32525,1.32786
26.07.2013,1.32786,1.32786,1.32786,1.32786
27.07.2013,1.32786,1.32786,1.32786,1.32786
28.07.2013,1.32854,1.32949,1.32388,1.32617
29.07.2013,1.3262,1.33012,1.3234,1.32618
30.07.2013,1.32617,1.33447,1.32141,1.33025
31.07.2013,1.33025,1.33107,1.31932,1.32063
01.08.2013,1.32063,1.32937,1.31892,1.32805
02.08.2013,1.32805,1.32805,1.32805,1.32805
03.08.2013,1.32805,1.32805,1.32805,1.32805
04.08.2013,1.32833,1.32999,1.32329,1.32579
05.08.2013,1.32579,1.33229,1.3246,1.33045
06.08.2013,1.33045,1.33453,1.32654,1.3335
07.08.2013,1.33356,1.34003,1.33278,1.33808
08.08.2013,1.33806,1.33903,1.33324,1.33413
09.08.2013,1.33413,1.33413,1.33413,1.33413
10.08.2013,1.33413,1.33413,1.33413,1.33413
11.08.2013,1.33196,1.33436,1.3277,1.32995
12.08.2013,1.32997,1.3317,1.32333,1.32624
13.08.2013,1.32627,1.32799,1.32389,1.32549
14.08.2013,1.32549,1.33627,1.32054,1.3346
15.08.2013,1.33467,1.33798,1.3311,1.33283
16.08.2013,1.33283,1.33283,1.33283,1.33283
17.08.2013,1.33283,1.33283,1.33283,1.33283
18.08.2013,1.33296,1.33745,1.33151,1.33339
19.08.2013,1.33339,1.34518,1.33234,1.34168
20.08.2013,1.34171,1.34268,1.33345,1.33553
21.08.2013,1.33555,1.3373,1.32979,1.33563
22.08.2013,1.33564,1.34096,1.3333,1.33799
23.08.2013,1.33799,1.33799,1.33799,1.33799
24.08.2013,1.33799,1.33799,1.33799,1.33799
25.08.2013,1.33854,1.3394,1.33563,1.33686
26.08.2013,1.33684,1.33987,1.33232,1.33921
27.08.2013,1.3393,1.33976,1.33049,1.33393
28.08.2013,1.33392,1.3343,1.32191,1.32407
29.08.2013,1.32409,1.32548,1.31734,1.32208
30.08.2013,1.32208,1.32208,1.32208,1.32208
31.08.2013,1.32208,1.32213,1.32208,1.32213
01.09.2013,1.32108,1.3227,1.31836,1.31906
02.09.2013,1.31906,1.31968,1.31385,1.31701
03.09.2013,1.31705,1.32177,1.3157,1.32068
04.09.2013,1.32068,1.32228,1.31105,1.312
05.09.2013,1.312,1.31891,1.31046,1.31765
06.09.2013,1.31765,1.31765,1.31765,1.31765
07.09.2013,1.31765,1.31765,1.31765,1.31765
08.09.2013,1.31622,1.32806,1.3162,1.32548
09.09.2013,1.32547,1.32757,1.32298,1.32676
10.09.2013,1.32669,1.33244,1.32439,1.33103
11.09.2013,1.33095,1.33244,1.32552,1.3299
12.09.2013,1.3299,1.3321,1.32538,1.3293
13.09.2013,1.3293,1.3293,1.3293,1.3293
14.09.2013,1.3293,1.3293,1.3293,1.3293
15.09.2013,1.33528,1.33854,1.33301,1.33335
16.09.2013,1.33335,1.33692,1.33248,1.33578
17.09.2013,1.33577,1.35418,1.3338,1.35209
18.09.2013,1.35212,1.35685,1.3501,1.35288
19.09.2013,1.35291,1.35487,1.34977,1.3522
20.09.2013,1.3522,1.3522,1.3522,1.3522
21.09.2013,1.3522,1.3522,1.3522,1.3522
22.09.2013,1.3546,1.35476,1.3479,1.34927
23.09.2013,1.34927,1.35188,1.3464,1.34734
24.09.2013,1.34734,1.3537,1.34613,1.35255
25.09.2013,1.35255,1.35312,1.3472,1.34882
26.09.2013,1.34881,1.35644,1.3474,1.3521
27.09.2013,1.3521,1.3521,1.3521,1.3521
28.09.2013,1.3521,1.3521,1.3521,1.3521
29.09.2013,1.34923,1.3556,1.34767,1.35259
30.09.2013,1.35254,1.3588,1.35169,1.35261
01.10.2013,1.35261,1.36066,1.35043,1.35783
02.10.2013,1.35779,1.36459,1.35775,1.3618
03.10.2013,1.3618,1.36316,1.3538,1.35569
04.10.2013,1.35569,1.35569,1.35569,1.35569
05.10.2013,1.35569,1.35569,1.35569,1.35569
06.10.2013,1.35629,1.35909,1.35425,1.35803
07.10.2013,1.35807,1.36071,1.35576,1.35728
08.10.2013,1.35727,1.36045,1.34855,1.35239
09.10.2013,1.35239,1.35457,1.34877,1.35197
10.10.2013,1.35196,1.35816,1.3518,1.35406
11.10.2013,1.35406,1.35406,1.35406,1.35406
12.10.2013,1.35406,1.35406,1.35406,1.35406
13.10.2013,1.35595,1.35975,1.3545,1.35608
14.10.2013,1.35608,1.35709,1.3479,1.35234
15.10.2013,1.35235,1.35675,1.34727,1.35333
16.10.2013,1.35336,1.36818,1.35158,1.36755
17.10.2013,1.36755,1.37037,1.36592,1.36844
18.10.2013,1.36844,1.36844,1.36844,1.36844
19.10.2013,1.36844,1.36844,1.36844,1.36844
20.10.2013,1.3684,1.36884,1.36509,1.36793
21.10.2013,1.36793,1.37919,1.36623,1.37805
22.10.2013,1.37807,1.37928,1.3741,1.37757
23.10.2013,1.37757,1.38252,1.3764,1.38008
24.10.2013,1.38007,1.38321,1.3774,1.38019
25.10.2013,1.38019,1.38019,1.38019,1.38019
26.10.2013,1.38019,1.38019,1.38019,1.38019
27.10.2013,1.38059,1.38174,1.3775,1.37851
28.10.2013,1.37851,1.3813,1.37362,1.3745
29.10.2013,1.3745,1.37847,1.3696,1.37355
